feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
2.893180437509609,-2.2744089094682605,-0.5782368159404756,1.9605229870956689,-1.2570942344879246,-0.25087096468000025,0.2798669033161959,2.323203630802053,2.932527132931926,0.0003914282918802458,1
-0.9487040673217366,-3.5788374407204806,3.590823135940102,1.388870597067712,-1.097812319598534,0.999823315789099,-5.053569757871022,-1.6836403742668204,-1.0940055614276714,-0.2672022144532564,0
-2.9378259832072855,-1.7452309220349564,2.095979362052792,1.2980734122935234,-1.249450639460355,3.130357916350321,-5.336189194020484,-3.682250311617757,-3.3406709437841196,0.06512381737013787,0
-1.3406271689217442,-2.0559453579262366,-1.2051877475198525,-2.67910325003435,-0.7411612196734823,-3.28770842251705,4.258654316468085,-3.843394906825556,-3.7797086413196124,-1.561065430157455,2
-1.8086657121597032,-1.8022326379407916,-0.41702363621251637,4.2624082788445,-0.13176000950279695,0.8559761140035271,-3.5284742117009693,-0.6865726801744172,-3.8279268336542844,0.44308617096884184,0
-2.661425085933344,-2.8997491112462046,-5.119693274078622,-1.879545558274808,2.010610272434072,-4.642738520757847,5.690900096579747,-3.250432016829058,-5.767681463455258,0.24805184239742453,2
-5.328248238306205,-2.415206925991654,3.2588543229091487,2.227508670219567,0.8303336007268368,2.608759998897574,-8.794749285194918,-3.3956556074452138,-5.478773079432987,0.9693498639725268,0
-2.594301391953314,-2.408612807701896,2.29053919577335,3.727357209858109,-0.21785767686573593,-0.2851469950483563,-4.798518080203564,-1.640994994778124,-5.074601036681928,-1.0204864750896219,0
-0.9110580864272342,-1.399609936129228,1.2376266086528753,2.1920517415334357,-1.5563905792406756,2.9942614225890116,-3.401862784450818,-2.665540030467386,-1.9740207425412541,-0.1878464129773591,0
0.9395243837213276,1.1522129633643052,-1.4074094637729695,2.754524938416065,-0.13374056533749148,1.5521711102294322,-0.445972947764388,1.5559390724902353,0.5228960702041178,0.5180210632722559,1
-2.4448844582956633,-2.811059472871716,1.5087333073814675,2.3731989299484324,0.8069975643297761,1.4952342951038373,-5.170669877437893,-1.909273318288128,-3.102267696608934,0.97434044395871,0
-0.21375453628871255,0.695132549385705,2.581409987697748,2.1614074754779136,0.024477981233729986,-0.4450323124140252,-0.9806246791293287,-1.2225720027507192,-2.864045904742527,0.7576147818194184,0
-0.11313937738883784,-2.343653101737285,-2.239411532401763,-1.9479621135245773,2.7817500246018456,-1.625769702568268,3.2623225665932205,-1.8853073413306776,-0.8362908886081131,-0.24269772862150787,2
-2.9852153528240137,-2.643719367004882,-3.5910407874436814,-3.762477806115067,-0.6478093872918504,-4.804542741282209,5.905871695016378,-4.566796730620146,-5.770302751460724,-1.6714082198406606,2
-4.630825458635035,-1.461489057953465,-2.085753650159743,-1.9984067013376323,-1.7772631250756576,0.734991710424731,-3.889249164801385,0.01937692479388753,-1.1988659072755488,1.3074328206280366,2
-4.831063473147435,-3.30066733819636,1.680255978158295,1.8009337739023996,-0.29495488843223105,2.8504348781578797,-8.374403555932519,-2.4582794940032278,-3.837947851215026,-0.7641512267912549,0
2.4275788936057263,-4.174754318082334,-0.5458009999202542,2.228931054238382,-1.479160165893375,0.8225909168072243,-1.8399284254730874,2.098991572573673,3.4088996650136796,0.1518695697939809,1
-4.266189211574552,-1.8452913978247454,1.9724778443477335,3.1222924385075324,-2.1735644074397893,3.7855711185831473,-6.267237068306215,-5.535165129374037,-6.618053243072175,0.3548025884925582,0
-0.9608562657096353,-0.6988196419033166,-3.4841042796894452,-1.422359640644964,0.8188909446686975,-2.3697044346595475,4.737680809569023,-2.2001394058372745,-3.0642158622118285,0.5278932802870677,2
-5.593797435066976,-1.9249473639977648,-1.2089712449283048,-1.5520593836448264,-0.03590593980940044,-1.215266869149663,-3.712437468154681,-0.8027642363208816,-3.8568241127762715,-0.10983283737377192,2
-2.1925359319457676,-2.514667816930646,-4.297713090052309,-0.5196627864136292,0.2791672969491846,-3.330446278983496,3.3906755011301657,-1.6794311732392195,-4.33178844757244,-0.8932234942657966,2
-1.4393441752970833,-4.167132312738226,-1.5167060192541788,-5.2837496446118655,-0.19008005605269787,-2.7302153550471466,3.646259177097377,-3.995172253187598,-1.2800407319399485,0.21342253835666145,2
-0.050894305804982665,-1.5811918643291927,-1.346355322868481,3.5283748324504653,1.7560424864616393,0.24385992933601996,-3.675303042138911,4.107454514448431,1.2585412602120454,-1.512260670905885,1
-0.4120368325165771,-2.2500495705587893,-1.8253896284310887,-2.767851496817458,0.5946874082874748,-0.8781782275505292,2.211584899661632,-1.6727430364791864,0.17371745611736042,-0.7622261032280789,2
-1.6016825466770621,-2.3196509878253115,-0.13133729134915328,-2.9500838188407306,0.7335129765980867,-0.10800640654628224,-0.6788422766965996,-1.67967285720961,0.11093585684893013,-0.15084239396369245,2
-0.10060222199102031,-1.5348079706697206,2.0518101755331912,2.6478325097897297,0.883050571300407,0.10417194620837766,-1.8127063066937066,-1.6687050421577987,-2.6013675887058576,-1.7011058414049185,0
-3.4486779944199872,-0.4674162263097008,0.5131239345440695,4.659438556474563,-0.19644510162947562,1.6210981441034538,-4.911075037986452,-1.9945478636905392,-6.104507956042059,-1.6552249755121144,0
0.29089459927711525,-0.7247118248766151,-1.4545309800206474,-0.6523335723844017,-0.5152985908261314,-3.9786895438083936,6.283948623504279,-3.211617944933989,-4.33979556028999,-2.676301590855997,2
-1.0423556004664607,0.4563721347437619,-5.056562050931376,-1.276661490440656,1.8783946267130838,-1.7482666513374037,5.472473744242193,-1.7404452994146922,-2.917625678379505,-1.085047717518971,2
1.7048459799529407,-5.376509468287505,-3.404380769862618,2.030951063827526,-0.6963275052605289,3.0580201829237206,-3.3289449125645785,2.847941504183921,5.083248463682041,0.1319891291663682,1
2.7051091745310725,-2.770754617441276,-0.8501567138986659,1.9505830094669865,-1.3357375602057362,1.0959602103012105,-0.4224594490563633,1.4975332844671647,3.0840113135666885,1.0515015228079567,1
-0.04707098200228077,-0.4462589821708134,-0.38288457642570495,0.1253648775475642,1.7139739717044662,2.0949559320113984,-2.5075240153318705,1.30708501489956,2.3153737373976337,-0.6404433882233084,2
0.27989038547448963,-0.47792332650114155,-3.992686338483221,2.5853356809235786,-1.6955848005327274,3.465435340794036,-2.190027112659609,2.5446411616573137,2.3532495767941115,-2.1895619610627355,1
-4.429225833001667,-2.314087832599932,-2.545769358458024,-0.8737892456208938,-1.1888836394832234,-1.6659564973111696,-1.7448575978433436,-0.6869572173295289,-3.7172587122460525,-1.0051424901693446,2
-0.9695312524828708,-0.029872424171047518,2.0711423144024805,1.1474435607060596,-0.6288750898534725,3.5167394193732475,-2.339166759661418,-4.418855073731091,-2.660385717283972,0.4235031217841585,0
-2.6640403525715852,-3.952041340715584,4.942300458057236,0.6461754205764048,-0.7448679345566378,1.401561567202448,-7.420285671563902,-2.482869444678048,-1.9541646376276414,1.818786746177644,0
-3.481433838285709,-2.4794161264303853,-3.517617694094339,0.42502714745145065,-1.3748896859470567,-4.033806617144636,1.840641997214858,-1.540761183256085,-6.15934299397046,-0.6553990816878591,2
-0.0972021754596355,-0.9430266836056693,-1.7841435145122468,-0.32180884197112825,0.9168828454482385,0.764885136141638,-0.17566171387985202,0.5038761552383737,1.1213634161526795,-0.7868844298173053,2
1.897493631287188,0.18137228628535995,-1.6038990580451253,2.214854151196878,0.4117898748722834,1.770260939826306,0.5189785239249075,0.9556901741593118,1.4634517401687257,0.08532154330246437,1
-4.655748772177045,-2.3647359471866776,-0.734319655484033,-4.477553627126099,1.0377704697480712,1.259595773774047,-4.633516474128148,-0.6610117907460065,0.6529828858324422,0.503557922375156,2
-0.44752179534688064,-0.5016844134194498,-4.024039042800102,-1.9627798530229579,-0.5897898461549916,-2.9529843076639546,6.752799043828922,-2.9108601520037074,-3.3628177165153517,-1.1296159584142735,2
-1.8772366471501276,-2.9229556598630895,-2.213920339125288,-2.8270604139078905,-1.142667663710067,-2.6605841485668966,3.0131610931572403,-3.0250833859510258,-2.869427681791889,1.1010017762931064,2
-0.8367654705266998,-2.592535632722533,-1.3312572426300575,-3.451031415206324,2.101077084028093,-3.6495628882692612,5.080804641738683,-3.9136328605077493,-3.037972281523494,1.301688670502424,2
-2.6239874455023857,-3.479253023779621,2.8660798133312397,1.504960567381389,-0.21336978383421384,1.991351370514323,-6.3058725223827325,-2.5972880137881207,-2.5674135423066935,0.214208055364939,0
2.4754086902858394,-2.834744537188274,-4.0860469311974175,1.2703384474569988,0.07832663522953173,2.858135176173424,-0.489760535287956,2.7463927413776954,5.2148168084861934,-1.0808096633878364,1
1.068816214050228,-3.235088011873234,-1.6821501821846359,2.916227978975916,-1.0134399998173602,1.0152748184906395,-2.8077277269966223,2.93950091236395,2.4172280867428833,0.5192711857453982,1
1.3633152364702426,-3.513358948303641,-1.7252868776884873,2.521897033905619,-0.22292282315160164,1.9437530654339352,-2.95832187246558,2.5211586810967894,3.2081556057437615,1.4927043033277927,1
-1.9465539327556765,-0.9695216744912105,1.4370534702823599,2.7331649554039665,-1.1184690582158037,4.100555264708621,-4.85117799470254,-3.3430819515287995,-3.0343264027226864,-1.205259047938194,0
2.040299044520436,-1.245542055790812,-3.0950946957325307,1.8574029254963036,-0.9928233134957191,3.5539155026849665,0.09653725021352064,0.3919522275933567,2.7056810640085898,-0.7358089904797113,1
1.80933614827551,-3.1305285476833853,-2.5531779606622935,2.0494120376891156,-1.3721923146849035,1.4217884354943156,-1.9256146621007018,3.4991845882578945,4.137711167430948,0.6921019294562452,1
-5.020638318505925,-1.1833246663658041,-2.597202857511321,-4.454059146228047,-0.1768000139519507,-1.2646564731011307,0.003892692543317208,-2.482691808777729,-3.138580812412816,0.3781367521464886,2
-1.7081801457775212,-0.8376020875718602,-0.250256545228678,-2.6526398765456825,-0.8006043884461577,1.770043322339352,-2.554480846238669,-0.10151346783884674,1.8627835965889579,0.36305843572921004,2
-2.5245111466856938,-0.3743405847067298,2.5493700305478857,0.9050951767924351,0.31340338903083426,2.512345676274127,-2.8500692387901703,-5.4159800795657205,-4.87685426125651,-0.6405780608946564,0
-2.0715503702391795,-3.4075057746170914,2.84382201796776,1.2926081414768136,-1.745117736390051,0.6840751154873337,-5.487066626721864,-1.391285208268084,-1.8914995813033153,1.3091978441613492,0
2.561191379218727,-0.38719123449525994,-1.037401948366709,1.9904617292953604,-1.2188347984319277,-0.061903307013481346,1.0851111943823049,2.239549742500576,2.186616482974094,0.4613356563260269,1
-4.900794115586028,-3.791185141546879,-1.673103449196604,-2.8263113504152586,0.4486990964555719,-3.381820031442532,-0.43800864526431277,-2.625923935455255,-4.843680920356957,-2.247424685891234,2
-3.8960566938875725,-0.5935866719256087,4.248347828315637,1.128320622381452,-0.8826899621923013,3.2689663083156884,-6.826528006486129,-4.314043248423864,-4.425346694942772,0.1442339096847983,0
-1.5539884892814901,-2.2367278660699923,-1.4476727871236252,-3.2895357730523416,-0.25768572380862054,-2.246504658477454,2.8739680007161645,-2.9474607597201614,-2.1108092086241874,1.4311817653616583,2
2.935259664989489,-3.909322677024599,-2.1739064143675213,1.5361131538974426,2.311131489789284,2.7223357253152027,-0.6171345619339786,0.9555430413573112,4.286556561284292,0.26224228019805645,1
0.3812815262379998,-0.4872359841671543,-1.895160328248902,2.6533247114571,-1.1417400239699453,2.854247040416076,-1.6138858310396746,0.37213629180078156,0.4436208621468432,0.31597968252301145,0
0.30948002752840553,-1.6113931730537698,-3.671709056586417,-0.49029613684154083,0.2039777538185692,-0.9964748385874653,3.3701430129681,-0.6777564172778641,-0.517597991303407,0.20528278233968777,2
-0.7465446751643263,-1.8934711635605757,-1.0889777573252113,-1.4201041606006863,-0.4046052284174639,-1.5315005927338672,1.5108310746459102,-1.3389200512476789,-1.1641239359491626,0.657200592261813,2
-2.2530809810452848,-3.196581594872164,2.560916214144286,2.015877224303027,1.1748053717411797,2.07064908310302,-5.185628543448283,-3.47700621588005,-3.425074685638348,0.9811766964177888,2
0.998394144092352,-3.3254593030653465,-1.849527366623707,2.6409554392702232,-1.0442427635343925,3.0696811266502593,-3.481389597358303,1.7179431084311756,2.8589794914917754,-0.25328173158408085,1
-2.711507789320153,-0.1530834393852054,3.3327827126120857,1.258252688745047,-0.2732413652640707,2.0134068392852162,-3.8241281160608045,-4.4388159201028765,-4.7632858494834815,0.4761920519552488,0
-3.9019571631124057,0.36107472340533064,1.7970870834075445,1.363953293018207,-0.4960551358615851,4.2542055876394205,-5.963366049231412,-3.6296464416056633,-3.909514981686405,0.8841353197741357,0
3.8844922247797244,-2.6270229973173875,0.18286300443623338,1.7598912985772746,-0.6091957558930674,-0.7060668378308685,1.890440833599744,0.9279268897258441,2.526693874686234,0.7948688506266611,1
-1.6516269909484866,-1.9808091149664704,-1.382455455883807,-3.02128880923354,0.7860888873077505,-1.9818412789194624,2.3676469121781802,-2.6137620403541932,-1.9950732739521848,0.9292768278735041,2
-0.8739575823049881,-2.0038151395412416,-1.6136485340214888,0.8559850354752991,0.610013805247218,-0.22826652257581936,-1.3297114230815512,0.8768818051887308,-0.2659104738379431,-1.087532724627776,2
0.8982023480123795,-0.663876849123844,-3.0171631441530016,2.596215643205958,-2.3710370414651525,3.434720791115917,-1.1767373537107289,0.8455089146521761,1.531912614266549,2.492100345195316,1
-2.5454484090974803,-1.7498724328496205,-1.692358343020537,-1.8532512339737468,0.02933423147265925,-1.9633209398790843,1.0904446886620422,-1.9577419042052313,-2.987888318242165,-0.4654960579269631,2
-2.4628485427539024,-3.1072277485292314,-5.302786809344233,-0.9274895941767014,1.0130034652057542,-6.218013424820421,7.189646352162935,-3.6978483580368326,-7.591888933470422,1.9501910294252958,2
2.2445298128953564,-1.650876135472417,-0.7827370490928927,2.06919482460354,-1.2998925293101304,1.1230564835671801,-0.6815967568627075,1.8757756305753672,2.708938773983118,-1.4252387388900438,1
-2.8948688533102644,-4.550232972015571,-2.975565336096592,-4.814361887846952,0.01926241639229992,-5.302114714039565,5.79891589480271,-5.33507325242716,-5.340251671546591,-1.160890867371479,2
-0.9608177731736633,-0.9002711563594692,-1.9032886464811338,-5.688482190399846,-1.6158404880024555,-0.7411625396159482,4.252199386895819,-3.586473963506916,0.0030623755664163305,-0.8568691535938032,2
-3.0922807339385314,-0.37990718057023787,-2.21213873977566,-3.4757572107736596,-0.539164912976536,1.1140767469253916,-1.2507791574705074,-0.68680259498126,0.2822374205150211,0.7420458842781166,2
-0.7521707373673949,-2.120608101791871,-1.1722966866265092,-1.0381431653485458,-1.7166564286652997,-1.9183704734483698,1.9648670409475053,-1.7924589766784162,-1.98749422620492,0.42188490200217343,2
-1.0944750187253123,-0.5317047936970185,-1.6637818083706986,-0.9613771876251707,0.7246321041972155,0.2151314955480932,0.15458403562998643,-0.40898669372297114,-0.3086168514105606,-1.412218391851847,2
-3.7276617914535652,-4.92834268694517,0.5494443756859624,0.22522249326745203,1.232181677811791,3.9542372708542617,-7.538689279296443,-2.819728014914648,-1.2432074862853306,-0.08860320260586944,0
-2.2778785988862174,-0.9980168777907508,-1.3553960336884905,-2.204211921509832,0.30634900913796104,-1.2703732694201122,0.9807736416168678,-1.8755999466172784,-2.226429195212663,-0.4499026171618761,2
-2.1491216258376373,-0.8884162962946618,-2.3052398822551066,-2.2250252731294067,-0.18566050634525774,-1.9145991912026583,2.6512917415871016,-2.3886028256551386,-3.0510641068340223,0.28642327667053225,2
0.34064992885164225,-3.1726142915366715,-0.8153061236427388,3.107792631003133,-0.2536859091864061,2.392616315456958,-4.887741190449958,2.515507959773858,2.3480990029237763,-0.6676323560446379,1
-2.8612732605140985,-0.7985305376862935,-2.6866516782001826,-2.3783001919270714,-1.7262646770553913,-2.1323813114600485,2.553867412987408,-2.5212266574807534,-3.7461827949794113,-2.5920036537421836,2
2.2629470479548464,0.763197689008817,-1.9771671292004296,1.9385033654964618,-0.47787590807266356,1.000692281060056,1.5957133866560635,1.6451251920492982,1.8027455961590568,-1.0666128043159615,1
-2.652352992981335,-2.3181773386629136,0.7402022332958609,2.1384086286234494,0.5414338025769178,4.0973524415311156,-5.911924034818604,-2.835433461896807,-2.416927898302889,-0.9692919743002394,0
-1.5036133289003248,-0.7707801890371357,3.6082344188127653,2.0198693584274277,-0.597050109349141,1.5427996390335708,-4.230155909270149,-2.5494499783603537,-3.025714472723731,0.6071800099991128,0
-2.434056720334292,-0.4296335608351034,1.4411986717303735,2.283689127665361,-1.5038003543354188,2.221051684445317,-4.3093809762983,-2.1907776288211434,-3.444466868658414,-1.331435965060908,0
2.251608935298628,-2.895862326882682,-2.2691939675584005,1.7378766788288729,0.4013021341149082,3.702762783439094,-1.2751299847554978,0.5874383022367431,3.7001019014819883,-1.429362843745497,1
-2.698073657486139,-2.4942470589396484,-2.7446173934169,0.7743246705416067,-0.22775039579926035,-4.07791512014716,2.0460862365997317,-1.5810905972266578,-5.836381516871561,-0.869454378751246,2
-0.714846580359024,0.7022671431817904,-2.813212599956038,-0.6747988322100529,-1.6213893495417784,0.9235210193700314,0.8511483065638579,0.2524118927623258,0.2988295021975216,0.10613428667218136,2
-0.6865716412779632,-1.6018812126118305,2.204586506018454,0.8844890045467029,-2.574798790965321,3.2372876713366807,-3.5311615092549187,-3.095850845019343,-0.9576208839467333,-0.798373502792222,0
-2.814855862524956,-0.9789240558933436,-1.2381412469277544,-0.9595815929811065,0.8276426259511712,2.4752779802803726,-5.0563545078265575,1.5257395230333022,1.5987087853452044,-0.11715420611389463,2
-0.19901410120055618,-1.2865897247053892,-3.492959577274868,-0.9980522385462223,0.9813668454427669,-2.0430617910338547,4.520268853119772,-1.70600860358889,-2.068658078692983,-1.6567692761591042,2
-1.9936959917339467,-0.555611100665572,-0.45863314255474874,-2.436661265468164,0.5029144515069535,1.3230734407165663,-2.0613574767500342,-0.4013248186936349,0.89861367381036,-0.7843364052093362,2
2.2240744078982355,-3.8849652462251556,-2.0303637147220823,1.7661397476405423,-0.35088450484858735,1.4408134782105981,-2.2316942783369527,3.5591115275898493,4.934783735702595,0.8046889974106032,1
0.22706584839658106,-3.7729214339985417,-1.6902368564739212,2.961270825825766,-1.4628663596698108,1.0283111476170401,-5.453891177513273,5.238511986162585,3.7953192274438248,-0.7629499157285877,1
-3.9941676170588543,-2.347277758479266,-1.6112796584767215,-4.653967448701346,-0.2998064272565559,-1.7863740349033475,0.5693596112809152,-3.011418046778392,-2.628089018342628,0.19752657780206964,2
-1.7355721443939727,-2.9151264642972827,-0.1678192483389338,-5.161264961985512,1.8894574726635434,-1.5950705522108448,1.8784457516602786,-3.6022968370958797,-0.7594106549114831,-0.11798363304348675,2
-1.302443791432129,-2.982107805483702,-2.0067985509384583,-1.4026221278941817,-1.3601303670711726,-3.6951063764861303,3.7286213862873763,-2.8341600294597256,-3.9116416401493406,0.23750697154904749,2
-2.641230317353337,-0.4355643339474551,-0.900556400121054,-2.4476203326808506,0.1871206348657964,-0.9777156671011,0.4181194267207108,-1.8720057315205159,-2.234580139400327,0.09271640794375305,2
1.2609036317661397,2.2871672814657193,0.8426970965455243,1.4646167776545023,1.69942465809087,3.341519688606401,1.7646030981638374,-4.296276491861949,-2.0483339001763046,-0.5416490300139862,0
-0.3061171641304812,-2.672294159595025,-4.631026771124832,-0.326391339567373,-0.1936296787735883,-4.408417872097026,6.675046475499636,-2.448837970944046,-4.41734762921078,-0.681060800624585,2
-0.5697652224510523,-0.2003269498877669,1.7049271989682382,2.8217216333792643,0.2575383473383216,1.3855706164087935,-1.6376221689814716,-2.8072382230831034,-3.559464604412282,0.009113882247512963,0
-1.8302195418021454,-2.6274087638356414,0.09985319771395385,0.11550711445474593,1.0823410582150221,3.9785882505667898,-5.30640062249632,-1.2843216886140718,0.7703764419982202,0.33101043090199644,0
3.695482221544591,-1.6099754604435959,-3.3663121749555236,0.5295522636972101,-0.7896902318749188,4.099011595869361,1.8626027049747913,0.022313709702774354,4.9077495627815315,-0.1838175292101494,1
-1.6556615911671724,-2.7624057441630296,-1.5526830691281712,1.088696810232062,-0.6543475946908833,-0.3181356762091774,-2.611732850653879,1.0667551080283504,-0.6747059536214203,0.6925121529287106,2
-1.7735267780493806,-2.5956797693884486,-5.286060418421787,-3.2819851936497306,0.4227002328671472,-4.53156422624465,7.596192820768186,-4.046090828747447,-4.833017379901751,1.1872948473511205,2
-0.905389533246207,-1.7811230666155968,-1.8197749910902545,-2.7296001772264478,1.0182980775229709,0.8825110277283281,-0.1692863036915423,-0.5301763942895676,1.6897170800217798,-0.5653651099211044,2
-1.1961404790001329,-2.1758402734704787,-1.9183303199137058,-2.514364301766445,0.6541927950503393,-1.583713771484932,2.31179351245527,-2.0956161490308847,-1.3613973135532906,0.25723930004774903,2
-2.9352284239027577,-4.069941005349696,3.783359787692497,2.7993177794947255,0.8579662801899411,2.5265588086164987,-7.849703812559407,-3.1627416639411408,-3.5713404789244754,-0.7132902722292231,0
-3.8476220354247554,-3.2152918625715357,-1.1927918503877626,-1.8270442082727132,-1.0620398106334523,-3.069536638067312,0.005907818737372277,-2.5401279181282597,-4.644446118860555,-1.0923616189537009,2
4.303701852928155,-4.149924742799591,-3.44455308238358,0.2815612695765799,-0.2364056480630974,3.121481573570515,1.2023809424744527,1.3337140742791815,6.622711924132806,0.13520247924106968,1
-3.452853347614875,-0.3024557011012805,-3.485451625118934,1.0996363957761761,-0.6195227086520407,-2.267032978560254,0.7069373380153267,-0.5291504706846819,-5.27070568024514,0.6185467882562677,2
-5.607177410628854,-4.093283599214978,-2.881832755289852,-1.738278644587369,-0.049044064906055104,-4.6718736100521685,0.2867100689481024,-2.628654200831312,-6.933689522269161,-0.9291768534644337,2
1.8134754129700732,-0.052994717153601156,-1.859726586272954,-2.277212357786125,1.6509166680198537,-1.9599962450059447,7.010980009473555,-2.9195771648815176,-0.8626319907867936,0.2330629557329204,2
-2.921591609393267,-3.640411300445015,1.2164005943538898,1.239826268257869,0.5271253248141532,3.071069708743517,-7.216351863665559,-1.2481266479804223,-0.9445018224614341,0.20459028545052893,0
2.6777398933886407,-2.753941956742349,-1.340912301717534,1.7383047486983676,0.38669998891588464,2.070947174293025,-0.5993527733666716,1.2026493628788637,3.530577872191315,1.0048878690341772,1
-3.32424297376172,-0.6451375257469387,-3.605746320059749,-2.1182962285484916,-0.14213340410817857,-2.2441135272366353,2.5171482515134245,-2.0574428115990493,-4.074229192836656,0.46016254246862653,2
-2.7752075245474517,-1.364673802888631,2.6979499920792467,1.0544593199336252,1.0289946566744674,3.1551342513055642,-5.362639554022878,-3.6909884186322426,-3.0931690047640026,0.34262339046975815,0
-2.760389913289561,-2.7156451645704003,2.4609735112805295,1.7876848597120663,1.086926901559878,2.356287108832298,-6.9278956699480645,-1.4279398309880382,-1.9312236688001019,0.26508472356272317,0
-0.39031438983016264,-1.5729212304685707,1.5664298441176832,2.198602493032208,0.2103595427999165,1.1949554174191617,-1.6220708085582376,-2.9788601001018056,-2.9052039292370693,-0.20241443450271585,0
-2.549265790608195,-2.0778234825946864,-5.453755313626294,-0.9395780024930807,-0.2883139572864442,-4.494537654896721,5.553024096902868,-2.4531589540972134,-5.8579713586782445,-0.9187579541687411,2
4.581964348301689,-0.29679703882253383,-1.089861172272554,0.8446425039532091,0.6332966661071142,0.4912578520800521,4.452242912596539,0.056903666680019116,2.963307059265044,-2.456038569843078,1
-1.070730524480545,-1.4156021493465962,-1.53089035531888,4.148937236168814,-1.8696757056364564,0.5863941328683102,-4.983194936117545,4.27778073269174,0.39741655206150556,-0.4601838558470017,1
-3.226855068846028,-2.1564336981841126,-1.1819280982025062,-2.8611221574518515,0.2497407638377384,-2.4576490836494145,1.0400272907363106,-2.765083318644251,-3.5672212021320817,-1.144181575196096,2
1.3146601489651326,-1.4929449882762502,-1.816248697805821,-1.057194360853015,0.5650521907790222,-1.9553117747660116,5.017863682161993,-2.1859393202780915,-1.085444538238284,2.9890272151043105,2
0.709058916184329,-1.0873670875797061,-0.497993315357236,-1.460506162475962,0.2543741743170795,-1.0388767181102097,2.790336754904686,-1.70170499457477,-0.25705004548610416,-0.8324302836906099,2
-2.3319406794829884,-2.0527966464069327,0.49737793353197235,-2.8555694167822816,-0.3370690576744647,-0.7825039369773963,-0.9657269465070702,-2.025695644755816,-1.1786454133529873,0.08352846595989394,2
-1.1551352246617084,-1.1965968986711346,2.2720244911182754,3.026986170333892,0.5110396723840114,0.9389846739864647,-3.18146515953041,-2.2170936852864487,-3.6003823561237485,-0.5825584040544136,0
-1.854962852244718,-1.7348076041566929,1.4228922236513362,3.601374465871417,0.4589236888947856,-0.25646973033784226,-3.9085984370912845,-0.5225319160272077,-3.8059820892740435,0.49848736333039706,0
4.831273436521041,-3.9044981494576714,-0.23657438377135387,1.1583738549633034,-0.1331141042754675,-1.021922238787865,2.591381595851953,1.3335475401473538,4.041968476976451,0.6314670598953127,1
-4.486899391527771,-2.8903286144296345,-2.1855857032402484,-0.8927592386394838,0.32934453223154003,-3.29310019448783,-0.22878165264120143,-1.9477004356863987,-5.584558891990427,-0.5545536348286748,2
1.2022239295393284,-3.4455146616326813,0.3384771171971459,3.144265857659608,0.6728379390609857,-1.0692685135220428,-3.4174200224292886,4.110049386482283,2.2434381987313485,-0.5080577870064,1
-4.492735930808379,-3.296827613275318,-4.228161987667783,-2.3961457861788658,-0.02749348707809165,-4.365848798764685,2.905404046171389,-3.085285214084199,-6.203747263165626,0.056137602343716994,2
