f1,f2,f3,f4,f5,f6,label
0.7927791422003576,6.542973664654721,8.389733048200082,1.949995232755523,6.748943780462586,2.7540146111171357,2
7.985303872583702,0.9232947542170022,1.0909654698324716,8.187405946185466,4.170143680101301,7.823531142197433,3
1.0094033638489863,1.614336990016408,1.495517745130749,-0.6764694633647697,2.013335525320282,1.2924246537902948,0
8.293959885330468,7.391668189554644,6.434754033258013,9.278459924829164,4.262298790203211,6.3110434707481335,1
1.1378669344970769,7.743863417945783,7.373089078717605,2.7704274603394623,7.029191547842423,1.8080737640438875,2
7.977180550516773,0.7969647624346294,0.9777842368091321,8.653609633295835,3.3872622724057075,7.007322867737212,3
2.623215817089407,3.839286695603093,0.8694878218517709,0.48205406651872973,3.828172790053335,0.5185354337369965,0
8.2689109781725,8.015110880938154,7.117211318258598,8.07238825937344,6.029412209110731,8.59759794949454,1
3.74137232935405,9.151124991302249,9.583818949013867,0.07918292453434062,7.046784764064814,2.220010406886022,2
10.627763519861206,1.0300420575738183,-0.0076662106169311794,8.280728825467174,0.451325130828232,7.3690939739830865,3
1.0890408061355625,2.180472543771449,1.4101071709325912,2.251405007059063,4.1405086058232605,0.3077156132051163,0
6.92190239438197,8.590303005807806,5.415720151575229,11.197750519025224,7.415328144865544,7.436989217474355,1
-0.05576143490905272,9.624646848998495,6.862552185696859,2.485379574368154,4.08668680944676,1.2807499724554727,2
8.00629243966182,2.0563767125176904,0.4599214342249076,9.747419918816998,1.7188554847408868,7.829144617974448,3
2.1443547580542788,2.617326600870499,1.8539378537066677,-1.349570510205443,1.1590629951172533,2.533212186278211,0
8.39877681437551,7.101816156132136,8.861382370627027,9.13880956115143,7.4151566208765916,8.08102217769213,1
4.4728975098583845,10.106409010931845,6.701243021825112,2.1658851411452265,6.774451139502177,3.6423578690388183,2
6.842091847303875,2.8232617519981273,2.2701093842195053,6.889512616292263,1.58008978480107,5.5529213866878795,3
1.6767117986665308,2.8610507069551545,2.8028284625152335,0.08891373650373022,4.95433865468555,-0.6561217498578695,0
5.955941072773815,7.933342761324058,7.460878538727169,8.96076630228709,3.5190694799521482,7.893055952584654,1
0.4346365993941761,8.803607058596047,7.439917895316218,-0.12785574359282625,5.383359699195967,0.7289437737332582,2
7.9247850832721936,3.1461707846014857,-0.18287125560265238,9.604855818621413,2.3636908579530713,7.048552601285187,3
1.8715635680545306,0.7577092130967511,0.3356208335833816,-1.437453471106618,5.357670159499667,1.0423162623660742,0
7.160329390408897,8.256775892881066,6.865206340371004,8.734836480560132,6.73700004005211,8.909009252056766,1
1.3633986228673671,7.309018111226384,6.669937963418027,-1.762305397682702,4.181770725361737,3.6402491209334293,2
9.973961256201541,1.701156752532346,1.6918683556669198,9.373500185452244,6.694656970146285,9.343489893721491,3
1.8464988902230801,0.8533514712794892,-0.9277355843090869,0.2441563630406677,2.092379105658836,-0.706704451517209,0
7.224112538908968,6.702142395662726,9.024569962087078,10.05796770833934,5.990432830420059,9.77593296666803,1
2.092841969177142,6.966458958406084,8.827748892723589,1.6466920524215904,4.755304614808252,1.7715935862996701,2
6.9492580959382915,0.34064032284279677,2.1114130570379697,11.291299968564157,1.3217189114170307,8.675563084028685,3
1.2192289170538078,1.4154495394823647,0.289127290913357,-1.0367889236157792,3.0582259535337926,0.002859860306754669,0
8.324548190935806,7.939714268661036,6.7132623437603085,7.9109236055500824,5.307874403318001,8.906469470990906,1
2.601100625149257,6.826933706241739,7.119198766515071,1.901664548046147,3.996713662654354,2.652032230855922,2
7.204851489264984,2.684718402311791,0.08408901214897979,6.834141479202577,1.0469490745402048,8.05770193599366,3
2.311667002065778,0.9148200498747097,1.7663109505328487,-1.9938240747227518,2.9207042416232203,-0.45321943971494805,0
7.217796670637409,8.056878405579697,5.967503961659257,8.53853334692421,7.2075513710573285,7.307729756572222,1
3.00283053447817,6.6443517744108584,7.6357650134983395,2.7298823447894804,3.034026599847253,1.043725693435428,2
8.692486552616648,1.7563455367484089,1.4453750480455705,8.275217775941016,3.10390774496748,7.813187317529505,3
3.4013384739917685,2.3053050119614555,1.4051231944902427,-0.4942523593469608,2.4148725311130077,0.48093017461645493,0
8.473342570853957,7.494818623015685,7.347729828275695,11.490480958374526,7.045349644118031,7.60877176139859,1
3.4414567065967336,7.510309552374139,4.554250557786576,-0.20970357310088494,3.755049694768973,1.5781838191504296,2
8.022102055027462,4.0117247747303395,1.392312848516995,8.737079365429363,3.995286697420187,5.346637629190537,3
2.282737469730279,2.92503823266436,-0.7743034949358099,1.372504851848315,3.406195688993297,0.5016545033190385,0
8.759338239327542,10.724831429365274,7.218239506070194,9.297864703560403,5.448766920551707,6.98018675664225,1
2.9964029798530945,6.972699408909359,7.085879484663271,0.42681106388185996,6.5747757908956705,2.400394526344338,2
9.245047933109479,1.3879803213743036,0.6761500776479545,7.825483541061232,2.4668480879086663,8.452760591653822,3
2.908386339974422,0.8934016109868494,2.043527104126792,1.6267654305659411,3.496121883868441,3.252154975069679,0
7.071452961075712,6.5064143560262995,4.865535701314865,10.79525317378702,6.785238787624869,7.933298394907454,1
2.335962351583784,6.649413143241948,9.934902375540192,1.155065418370273,6.131273753525871,2.8709199486784303,2
8.577211078084055,2.2686608291349577,0.0514306534656257,9.565762028563196,5.25842939577004,9.614504055385973,3
3.9118239519672766,1.3865411882825778,-0.1875257843102971,-0.15094430411957777,3.0668698947464335,2.313029822165138,0
5.969042444342216,9.835460383352736,6.810390521705212,8.487742716063096,4.785474749687799,6.014171993761077,1
2.9878047007542974,8.087981560626085,5.452046920310735,-0.5540945264763393,5.597058360851846,4.0028258303472715,2
7.688490378363674,0.19622845625827257,0.7051083230968669,8.672731716302795,-0.23626397152988599,7.934846160178625,3
1.7228785637495865,2.835447637776102,3.218747313934414,1.3518780354573088,2.6773335713342035,-0.32783109049000436,0
11.088031763899831,8.071062120817386,7.016715150295536,8.971049895467996,6.237701712921426,7.826767505691269,1
1.3116055917437164,7.34376927051153,6.960696075740802,0.3478902746394821,5.144585060787403,2.127716273230276,2
7.694027339094974,3.8047915862992263,-2.181163770071614,10.309808222306954,4.495302230997154,5.511931721110221,3
1.5887748871035816,1.5542709608050502,-0.6890140336613855,-0.9333800251090503,1.6673089854410055,3.102724532108347,0
9.122814071776954,9.52586611399299,7.866006476851882,7.645137874539325,5.370575680464271,8.587249473473502,1
0.5334466293296656,8.855598116206865,6.711609522210238,0.550215030940483,6.85315196184419,2.533115973783248,2
7.566840601017104,3.3911957640370973,-0.29727599311987674,9.739122728333117,3.7117215095620604,7.628544272823212,3
2.3913596266905417,0.4986637083376364,2.1088324230482813,-0.22188256373158682,2.3727323753771525,2.258811071004267,0
7.154787571348689,6.309846444363728,5.132044991771315,9.727211941614767,4.46348477700446,10.105753018381238,1
-0.49831528946046655,10.035747641948046,7.253220960643142,0.8839442657555292,5.34609709582926,2.478963337222485,2
7.954838357090182,3.323962258419826,1.1370731783944477,9.180362113754253,2.563665345343373,7.931665251534719,3
2.369362122670471,-0.052202071187950505,-0.6178225065268557,0.8919169128272579,3.20503852575353,0.7792199963767851,0
8.022120719678473,8.417098046434004,6.352288383628766,8.066034329517224,6.235014306117218,6.825952666861962,1
2.489903306857366,5.956899674914592,8.234986764790772,1.5671169788956516,6.307235681176651,3.179229180734617,2
9.998569333355093,3.217244078021756,-1.209049077597974,7.464507639917159,2.250217706765185,8.031309260253,3
2.6211908245629476,1.1291074242158414,1.224120117372494,-0.906459518823987,2.266178636409662,-0.6879933162178666,0
6.892120104666915,6.3779784732603995,5.828952096427201,10.264370155929408,4.860721333401669,11.15885847780487,1
2.591981481057067,8.221803348433848,5.969970663782544,1.8403718552907895,5.3092346085146715,2.146411777574434,2
11.072101445922554,1.8847281203304203,2.379127991542811,8.156188289848934,2.958013811403646,10.124960762762612,3
1.2476395306546793,4.174938269596314,1.8493023225465706,-0.6749601310731211,3.758889286866625,2.167065339552076,0
8.746171954660635,6.115730336131453,6.127435389010158,8.702977637338194,5.9106798850799445,8.744806517060814,1
2.2132412011199047,6.397586769547878,7.456237421207156,1.7327028943405878,6.671748537517248,3.2969368706655464,2
9.000706585458685,2.551016095074124,0.9158011462496236,7.00684687978081,3.515541862959103,8.249225224595733,3
2.325894604634448,0.4679017090156288,-0.2972678484899147,1.2637834239994843,2.9525338153720138,1.8178008368471494,0
8.033982051356553,8.035707367394894,8.125940567171197,8.380746326139151,6.11534493232918,7.445269653553949,1
1.4786045270812214,7.6289934518376326,7.266560525960456,0.4255016540038272,7.506907350688225,0.9264712373365953,2
7.775754027006369,1.47232273007099,2.7363734612244794,9.23586573181389,4.238213447362362,6.217327552355634,3
2.320460319043111,3.0675569547481247,1.098740787130509,1.2785764500784214,2.3792538598795536,2.691216928222696,0
10.7586777483431,7.564593727472409,6.465396974319074,10.74406137254124,7.895486574876855,7.372567967416078,1
1.4957758194849713,7.661858469367392,5.3866593867588675,-0.10238233578103784,4.795031079897519,1.078642921875046,2
7.958378135135862,2.281057679043825,2.860600591376892,7.801975151113451,4.1811868781719,7.743213386929389,3
1.9406435484170805,2.8097833905999243,-0.3472664258747582,0.4588916954208607,3.199742649855667,1.590941516809779,0
8.347002372689381,10.946360167893072,6.234712018898421,8.362803653997819,5.252231368290283,7.333427457007694,1
1.235135447232179,9.426819837329063,8.704605097587827,0.3151044475006285,5.001173312274926,2.565698667663685,2
7.337332346862834,2.7595181813066127,1.2435076250215595,7.1811070620033215,4.857006241596074,10.155053207714626,3
1.2646535714187366,1.534758128076819,1.343038468869886,0.40134814798442997,3.7902531272073965,3.4122454465196195,0
7.787663327007141,7.042043306553856,5.344816926382567,8.122883952069698,5.960247632551443,10.153469436221345,1
1.3788664411565943,8.268545541966677,6.980292524712698,2.426071928137701,9.032318911048346,1.3629574724956153,2
7.412672668978134,3.2529930524828865,1.8182697875515736,11.21604879088324,3.7007138223911564,7.568849491055529,3
2.708785796830771,3.330444296699489,1.9845786174368367,0.6087288373287573,4.280009627506985,2.4031547085348075,0
9.658590789245032,8.778451865107572,6.799458303619775,9.176056423719988,7.447810759810028,7.0196771948153165,1
2.4424079706474813,7.527993425207168,7.034493787521781,2.5341422351287584,6.229318881623884,2.0557238577873784,2
6.3681726308240965,2.895504279232665,1.7745810173692904,11.595905667966552,2.630666118056399,8.262980393196727,3
2.299260420452906,3.8929439357161693,0.8856453611356575,0.33482583092440704,3.7294758116598468,1.2239309477876297,0
7.464279662539366,8.232907991477969,8.288358099831726,7.768181640706728,6.159563608976251,7.159855022072993,1
3.4340559547098106,6.17217571425947,6.329293783274094,1.4526542500774249,7.878628835081209,1.9210996867124146,2
7.333760567968162,4.2573884833287075,-0.7376166804994928,6.361432852055902,3.528017340063999,7.3975349307768665,3
0.7745206194431442,2.850027736759224,1.2925608565254385,-0.6768943568840741,1.4636347215949268,2.0469487939361732,0
8.780241413550392,7.88098896346474,9.215964395257199,7.7158982804086165,4.169369794890313,7.169710316142507,1
1.9452967803734027,8.29200733918723,6.7105167305724045,1.4224664758171561,4.498152690971467,3.7325175248879114,2
7.901418585928917,3.340754997905753,1.411270415653245,9.54810386298454,3.683720736278645,8.537250272020778,3
2.7712673118410525,3.5949830361589177,1.2358254036417642,0.8508045091062147,2.892317166855328,2.7281406585393673,0
7.188329237528876,10.161128519492978,6.951810459226788,7.283069877458342,6.153725297892947,7.182738011030143,1
3.008772258786469,7.216851224837131,6.4645798801422645,-1.2674488771346373,5.457232416901108,-0.9086551919547481,2
6.099316611817132,2.912497587373157,1.9429601903809985,9.510549074141958,1.8396286282449446,7.942746372629625,3
1.9956769530913179,0.6099623729689487,2.804077962120581,1.0528347486908056,2.7348429914044035,1.0322630067934369,0
8.250059369537063,5.549918157890851,6.703387140975284,8.181618902402642,4.798055988126102,7.662679648536854,1
4.157223832219427,8.769011433520411,6.314585212260644,1.6870993376273904,7.6792265239032025,3.1095604194953226,2
8.071556443904209,1.2236758667533114,1.837867976336308,9.4721824625061,4.074231864033279,8.762206162018364,3
3.259463258383202,1.3577177461273184,2.5808728787611908,0.23711952563087957,5.490313047150318,0.1729746182925186,0
10.0831565637983,8.237492940155178,6.218298395662662,8.419336999134813,5.615583230166816,8.5089991356823,1
2.6274025856425993,7.311559995273705,6.97077448928682,3.5707244303342365,8.073051804120853,2.5235884036088385,2
8.04560417380184,2.1440375920619137,1.7362215672765,7.772648921761913,2.691148155091986,5.997699111346893,3
2.479067747126335,2.7766351276432895,0.42017624524075126,1.8887841159480394,1.5290812043971906,-0.7572498562517842,0
8.269342182271966,9.256517963134586,9.020713229749443,8.449338884557273,7.294417000117555,7.953789836599151,1
1.7928472400710165,9.060391924984007,7.782787454096104,-0.8916705883810991,7.771848419671075,3.656109624976942,2
7.249324758188565,2.4749642401248906,1.5928362235392866,9.312808518988689,2.339633815385496,7.194051958474338,3
1.9693351148102656,3.4072748231112375,1.652320185513319,-0.4447371985033271,3.9260384527780134,-2.4182511447560904,0
9.378518840446525,5.9123434654662805,6.565070870316242,7.6563961264486275,4.4463822291349135,9.392992144854222,1
1.4387585584257305,8.415804658076858,6.9436953053449795,1.5724489926677458,6.0921862692723066,0.4604093309737165,2
9.195520183336567,1.407492100206425,-0.8678982783917011,8.486261806840904,4.800911748761173,9.020266090536191,3
1.581617438710569,1.5808907548178854,0.6140379385391408,2.492097580273009,3.458322542677864,1.5160499766292834,0
9.236340144838211,8.286546990831816,6.689149425015156,8.764380181098026,5.914078488703123,7.95533331618819,1
2.873155452364376,8.06233506296876,7.879168092658695,0.9031401038697012,6.094362228379309,-0.39784082143852917,2
9.099593209642977,2.4157861710775914,2.1976121318315824,5.524493546167573,5.506049645736873,7.8324924462137915,3
3.32981938008502,0.752112887449363,1.7353286860750836,-1.2640986758083874,2.2514772471650337,3.296837624640143,0
7.771181119083984,8.260919447815667,8.044081276826505,9.594818265567126,6.180502686172292,8.43795320295947,1
4.884098702285931,7.930857443559698,7.241318856057961,2.2607852752091344,7.326631119549581,3.424436366672456,2
8.76647626643502,0.6283941047234198,2.960117838761315,7.624385528377575,3.36316255828684,7.094868979976771,3
1.923033984088409,2.3945148923641764,1.3856286585403277,0.5063049050823417,4.9364535228703765,1.5442411618167757,0
7.7070120376512214,9.156904601946028,8.427364586709569,7.526870621835609,6.71688008381983,8.841407290773079,1
1.6429237959680096,9.650848175973943,6.819933295560968,1.1506917441658506,5.792313810859357,2.018694857097761,2
6.684469895725758,0.2719389408868469,2.9134060758699665,7.983646382018007,1.8103291806524315,5.415931863675542,3
1.2332459027725973,0.41229224791100205,2.970418192163643,1.211780507211161,2.1742195857867315,3.7029229664131704,0
9.178118584389914,7.610202339789653,4.000713142151712,11.74913108710889,4.332513039883684,6.02552150365173,1
3.2270845184115684,10.927702887607127,8.661127382212621,1.6766909440628315,6.713705209998343,3.024098670536369,2
8.910714307744119,2.337429708763251,1.1250413247422513,8.924888246520574,2.0952424933599882,7.663189907759871,3
-0.031548177034462555,1.8819924478463002,-0.18630932858110083,-1.324307180658925,3.215872981384174,2.6704027436135194,0
9.101979927202775,6.115399275652187,5.812446236115595,10.128925425585859,4.821015127754029,7.730440220003571,1
2.660062518829462,6.837986654163638,7.126450607375152,-0.6008305939018452,5.278358827258543,2.3837383209710445,2
6.088407519761997,2.528569685552479,0.9764346412879825,9.662987945300577,3.2686969608775938,9.636968515968613,3
2.1502694031774885,1.4847133506496966,1.1467570036387404,0.6519576348436654,3.058632084390845,1.048710029444659,0
7.157609974631893,7.204518898938862,5.316873673840368,11.099492091824327,4.507364117530458,7.168513762644912,1
1.137911281316963,9.07390925233333,6.646060386049567,2.4972904872084802,5.1918112509073575,2.3347929946685624,2
6.997583536088291,4.574178953328065,-0.4251181028354154,9.371784852272434,3.760532257118518,8.496558916941797,3
1.7776548093467501,1.8442151603198886,1.0525737663749315,-0.17640240195418633,4.156654940153891,3.6526276019096215,0
7.331009857990599,6.356236424505107,6.894061541978494,12.095651205185183,5.035590518436323,9.966940166532881,1
4.013240976891728,7.335694109950406,7.68277969502233,2.9540759477542453,5.545046710815016,1.755703567877166,2
7.301982903261628,0.7822919231685599,0.22086694592079148,7.531271679885292,3.0409001619110714,7.07603212272963,3
2.2805430941488973,0.13292522455564737,1.3970562786573484,1.0002347539307095,0.6075172289142534,1.4488678838170865,0
9.473202790967951,6.5484307775705535,9.007086864205244,9.502822811239254,5.153985773089909,7.933077106810753,1
2.669992295026067,8.091206469694894,7.646507190935643,-0.10480831169523941,6.203232988843293,0.30354260371402386,2
7.86652872638156,0.9153108302422523,0.11736406889228013,10.483311810252525,4.3095721447131226,8.730965745088612,3
0.6892246823929054,1.6203098603662376,2.4557172399750202,0.1700602963678857,5.7831954479780325,1.4719814072732462,0
8.230458939788038,7.6290602429569985,7.160249085738739,8.817036196343347,6.849730412026308,9.148042780153501,1
1.0568126473904607,6.4025204557306665,4.796553552276045,1.6095895922950523,4.6759600725913515,-0.5834687115429795,2
8.466294325437158,4.991599420919348,0.992714906152128,10.00618892934197,3.098195230257078,7.881332416170629,3
3.102891779585322,1.6516705469736184,1.3208707768862835,0.3860373674352163,2.1982914556283415,2.1904508194438272,0
7.79004829196551,7.093105808608587,7.6438118122844845,7.921838421850755,6.033817388842954,7.989057204026956,1
3.303074678997894,8.569637879455943,6.969967649505827,1.9813195590403445,7.668249058820776,2.6693723676222345,2
8.012423143812057,0.4257965211798085,-0.278136395690447,8.633730354774398,2.26858535740886,7.775634436417465,3
2.0679799098765286,2.635631305228077,0.9154014663290906,0.5838019725914423,3.0773692977721443,-1.3705598796246456,0
6.872797527417495,7.827094933134061,5.548366308590671,9.719914475995445,7.836900998812437,9.46251422203678,1
1.7438685548837505,9.788871364219942,7.178400948642534,0.5954968346583528,5.263916803750872,1.6370363762142461,2
7.534187817750525,2.204499466850585,1.1926887772598376,9.003655224184097,3.5243258036956195,9.428775529743609,3
3.1394649625295887,0.21812243786011587,-2.064705361882346,1.1211838934871283,1.3597455619014946,0.7302815177287798,0
6.595864368728769,5.837623474903976,7.649755273845746,9.910986192363175,5.308187519127936,4.890749249426108,1
1.3445066620970207,8.470164806483055,5.225306117471046,1.2200319037349867,5.981628180992406,2.695149799521306,2
8.143496442096984,0.8323172709421334,2.4358858019973892,8.809764512367636,2.967234552588082,6.8800784491121645,3
1.4680612985701877,0.938236743167719,0.7924647280918924,2.054050176170812,1.3537186284823723,-0.9362736774520892,0
9.76540439299233,7.7488115874177605,6.1971127136081,10.247885624875291,5.273261352315763,10.191211656256323,1
2.8135110456071226,7.414506310225157,9.588769855918605,0.27314209239599396,6.890514446411168,2.3591510964877904,2
9.562089547278557,3.873813436072223,1.03840497887892,8.09589855558458,3.5519665715269397,7.186741556297473,3
4.416064697031947,2.163842397299285,0.5616141384254696,0.2216163670378901,1.3834484525643642,-0.1659368462127817,0
9.44049668953331,7.211726865234326,5.743706820781672,9.643983303032744,7.422844985595596,8.86274397279808,1
3.19525722296698,7.091845893716647,5.293827199909788,2.8016003823465843,5.612784193389437,1.6990003802539433,2
9.59383297021887,2.667476011280792,1.547065326497929,11.598002813881301,2.2277781235438283,9.113408153697485,3
2.0684157498765012,2.3223107346359084,2.834162111695038,0.6094029075475484,3.6459552948595597,2.2870088047717623,0
7.562056724548538,6.992948399193192,5.74622896717476,6.640372092748798,8.467448555928387,6.67614996113398,1
1.7344956516970735,7.667824040133295,7.368888037370921,1.978884655047156,7.032568186031694,1.3003070737172737,2
7.799453943456307,2.3390959405859597,0.7015706485797435,10.928814691223991,3.5891699419659018,8.881853343259781,3
2.7954575224008953,3.4081686289823896,1.2172258704444483,-1.5561983375470159,3.47962554210317,0.21837172744980515,0
7.365659981900292,8.703636822506112,8.485939685720362,9.025525892083275,6.370599615118756,10.042657933562285,1
2.288903815386282,11.122019737016474,7.678611574757853,-1.1129153109869812,6.904009945325439,2.4573900618593334,2
9.547703304899295,2.80781762152395,0.8338528192194714,7.530842116452761,2.74917209125677,6.97937545494884,3
1.303371860234333,2.7062940853047315,3.0038854052216872,0.4736058357875773,1.5649403255577787,1.5335232018641687,0
9.435957783974782,7.268260514816742,6.839179399992498,9.017625833675037,5.058122024301312,8.77793652061263,1
1.854862221670662,8.503438932688434,5.93500938663748,0.4750500396119075,6.8668576293933254,1.5526002174898796,2
10.072356621480086,1.5204365772624773,1.269621670902263,10.119108998247707,1.297961120480362,5.887029425623069,3
0.16921242251588642,3.5151009241126188,0.33777022492906394,3.0698391428019027,2.3229028816111335,1.2214615638364443,0
9.850531943081451,10.407311465790947,9.473804291963678,10.45003947671177,7.228875030973755,8.71103233904142,1
2.9340332913999654,7.33857714040576,6.018161339893231,0.9959506511068575,5.795778452970086,1.4561263408072698,2
8.835664936948058,3.146366250284613,1.1060882635502167,10.773036097266314,1.629973063039794,7.767608648864338,3
1.139813215276634,-0.23984394048767177,0.9007831769887609,-0.14609701005994025,4.816139691890557,1.756974021465733,0
6.770975810804954,10.224911079601025,8.465240434630424,9.698517244162339,5.728219081380201,6.848672915931824,1
1.5533518687147363,9.306498343645023,9.261503567121531,2.851892233926627,5.413380693856471,0.6564590800531866,2
8.169063496293445,-0.12212723867542197,1.3878012570217377,8.822876896441597,2.4407561977581094,6.0863563192798456,3
2.61632012788366,1.3607589924057062,-0.4039002028523455,-3.446714655937979,2.9669821139392365,3.1267019160036926,0
9.993511057457443,7.451484492096474,6.277345527565863,9.562529107290029,4.80193747297405,8.362150279783359,1
2.9192963340616283,9.472319868661168,6.879815108224057,0.755591499787641,4.9464208958921265,1.007743575152168,2
7.728225329718168,2.440838608179414,2.0963015514798995,8.036185259183586,4.791226282751426,7.674651678748917,3
1.9743592467818767,1.103345985022612,-1.9090883123275297,1.0608544756332596,3.88421267651092,0.662406931458144,0
8.080388860669846,8.61912706124492,5.124944971736149,8.365136787184447,6.9531176155461925,6.4948526921969005,1
2.352269518599955,6.3721018344519145,7.559715978920232,0.9572302212430197,4.061841820913388,3.397687225348606,2
7.118490107842341,1.0276970755827428,1.2406830366771313,10.378364819314458,1.7810138172259238,8.074015819817566,3
2.5145798003966875,2.831726728715773,1.21172986633267,-0.4404334068999868,2.0068917352215365,1.1033726596556497,0
