feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
-0.6397029064403332,7.281773382098468,1.0426341933517547,-0.13947755161180897,-11.755127405444828,-3.711975602396584,-8.516528378306386,5.936556887826656,2.701236279834357,4.445452610191158
-2.3001708112043575,8.064291245902966,3.714595836572735,3.243253192096997,-5.402643493944854,-5.704374484655959,-7.648885348467798,8.177067221388342,2.2195843299814104,3.8983820294394382
1.0531636201747863,-8.038918498245996,-8.43887055106623,9.085502097061882,10.337599144295282,5.2407505017058424,-5.047323840699468,-9.22330122150925,7.007239992724979,-1.7504856848400454
4.649229757676038,-4.701651495198579,-2.8690138184961476,-3.1624697093346135,2.312166381636449,7.382521458734298,-8.250118681870406,-0.27935997888642317,2.7554146616734676,-10.972757845127507
-8.906353124482585,-1.7070231812253984,-10.411932357569267,5.4730087532689105,-5.725607859603235,3.0200070652343474,-6.592629365712188,-0.6395114350963342,0.6991248435535209,-4.6744688515875845
-4.5051388816025515,-0.6757971114255017,-10.021937375914508,9.248213406396244,-5.423374074551611,0.974968111313598,-2.63992111352601,-0.3627256890923436,1.79000757908354,-4.460151299406845
-1.3336005279234338,6.917139106175508,4.273279082921835,2.806957372916842,-7.311003412539415,-7.190241198419853,-9.04500654842443,6.070121054467085,3.783151632225488,2.6343950480366862
1.193009438143276,-7.122795355260196,-8.271631916619016,-2.2331884504188255,-0.7774209383385677,7.340290505205407,-5.445191835782775,1.0979860243738768,0.796853089557275,-11.706006660777444
-0.876738368494653,-7.829362310243559,-8.790568170396627,9.769529458447517,8.88321794544384,6.071416806621484,-5.643039662778252,-5.797855231669946,3.6887829799530696,-1.7977811770301655
0.804078890317466,-6.296386860281888,-11.553291494650535,10.727354864604575,8.814232394137388,8.390192738182922,-4.149977521383004,-7.429221437735671,6.240485110956969,-0.722912794555128
2.1189027432865215,-7.024858572132843,-4.303783385874831,-2.475695064912996,-1.705051599789502,4.4947616425063,-8.065826135577534,-0.2688977580227313,0.9054073152394984,-5.620052006317115
-2.7605560569071717,-5.256552515533021,-8.769748342671928,8.960989489595852,8.912671704068531,7.0804903591208745,-3.8135403800186225,-6.841160482860497,3.7066874519728192,-0.38502353931362054
-1.8097907333928935,6.865857740298652,4.358591781877577,5.208301416876264,-7.533059559280251,-4.608892881117534,-8.755774028090192,3.306309336718984,2.9830285803676198,6.060833600188376
0.8662075232101074,-9.234019215458403,-9.033592776770066,10.341162168007823,10.339515461014951,5.057420069161614,-3.349394223010655,-7.7427816324397,3.0664349196948373,-1.3301738013800646
-9.956765760784293,12.070426590017659,9.972133864555197,-5.0078825563925635,-7.066716734649514,-5.928479471366187,-5.751819738680155,-0.8126667787032353,-3.8851333347590358,-5.118114669791359
5.504244937726488,-3.740686628351333,-3.5457851563794787,-4.2097560545487,-2.369054084866322,4.770445035057718,-6.049986947890927,-0.41233237611285567,0.393690379830149,-8.937539696116762
3.226339221308941,-7.194333885748869,-10.178517187357597,11.903942175083174,11.239467249476329,5.475387475999295,-3.920648556320386,-9.302537797526034,5.383246911095122,-0.966921644817099
2.2982102550032764,-6.834143567425628,-9.483314382084375,11.321365875113859,7.763919606487486,4.938020676658553,-2.9289743607797005,-7.574037013002544,3.8869226452293617,-0.7780275349788017
1.6672204939205126,-6.075006322220498,-9.886490109208273,8.674798591053893,9.57634828413361,5.174304501328961,-4.527965518047814,-7.453550917420962,6.196388878137657,-0.2930902109193556
2.9694736018988923,-6.011632848927888,-5.881018142924759,11.12580423104062,10.911355520396583,8.410134672077152,-3.9336414745554324,-6.395406215191214,4.156445073606347,0.6170942178192416
-3.1977451328211006,9.88687117565408,4.967956235440333,1.7229475728931423,-6.897623208092856,-8.3471441285598,-11.08417634836227,8.413290349002793,3.0628594036684538,6.538193118656497
-9.197887904448649,7.729252736992047,6.239125008517782,-5.189902727436125,-9.03068910656183,-8.251244822948271,-4.147815464750179,-0.7544619231232224,-2.05579442323044,-4.205531493776774
-8.818770835467554,7.991211786373787,4.550140528912581,-7.22231073422762,-6.1703301034645595,-8.18863242706642,-5.945573660231356,3.6443348788731966,-1.3690649592408946,-4.642203286741978
-10.41840792810221,8.661398569060434,5.097213734048527,-7.204956190810577,-5.5303970596208885,-4.107888533148588,-2.353503989570928,2.6816052433063335,-0.1853934678621214,-4.226902980558583
-1.7924763936717674,11.22966916152037,3.792451546245271,2.916872631327407,-9.1647902783547,-6.609627719509998,-7.83548383213032,5.1513357525834005,1.7164750313943937,5.235327266649257
-8.332378666139054,0.599360426788836,-8.08189959293535,6.485339692646058,-6.103340257355576,2.302566801094275,-3.775522631252547,-1.8019336405405353,-0.2928521596700242,-8.454221041969074
-10.54955275790303,11.00378667569951,6.3939495453406385,-7.329118883329523,-4.407249529596076,-7.396169035096396,-4.680095469441577,-0.07686304720438786,1.6943808887806089,-5.603362200136019
-8.805332056726055,0.6597809547070688,-6.683788444166069,5.162180464957427,-6.347079293682363,3.6903188201224175,-3.5532156926583376,2.1220005822158834,1.5258540824880944,-8.349581204362103
-3.9473653073329125,6.985523094037238,2.2644962515467313,2.5926680521474283,-7.200728737743062,-6.311001496868282,-7.802618727453741,7.721948405257503,3.0089449990897363,4.0571531265575045
-10.145095676088895,10.417418768907943,5.664800947773056,-5.996482168045851,-5.104166611090381,-6.340980811063974,-5.294612307609123,-0.3891997806248719,-1.771194680243913,-3.2940944199124846
-8.724196770773245,0.05279033151944418,-9.24103695841066,10.656230723316536,-4.072246051159853,3.8210315799884214,-1.8842372748719798,2.750137642459192,1.2111909044265492,-8.921873738996865
5.3103766002969905,-8.863231963818208,-5.896952905541083,-3.5632157901984773,0.011246476793223659,6.609316570307148,-6.827943609374647,1.809659023097523,1.1956504450141523,-7.793440613403288
-10.5812557018849,8.958637854761607,6.769573665432806,-6.408717726400669,-7.705776841453384,-4.108294524697688,-6.589123995328574,0.8443450117829985,0.6857001118216033,-5.38397543411436
-7.739275163939533,2.5189526917395293,-11.344831096611845,8.009620681358498,-6.108101218175234,4.958454919357436,-3.1589922104860135,-1.5151489599021775,0.28427247127287925,-8.593433904828888
-3.6979787307018013,8.842181465997973,5.397359754698787,3.2718024751959143,-8.680071801734934,-7.38186144703737,-9.550745723377444,6.343529066638135,4.670481595285821,4.768924122362343
-0.12604978820802026,7.11967265240944,3.772633401635307,1.8348379467496119,-8.007412307106172,-6.870931597063242,-8.359076607012732,8.050249274193312,4.281550931190868,2.206242912748538
-8.639003942184404,8.49039275591677,6.003658560848744,-5.648313292520504,-5.793420841877073,-4.801787269655548,-4.796520897421228,-0.6188181145629814,1.6760890263573893,-1.5005744773076062
1.3211522274551133,-6.510127271346906,-5.124130804216529,-1.4490727265562706,-1.0033306840967475,4.11441479427878,-2.0978711375507597,0.49304451818361206,-1.9222081304622476,-10.45913816035167
-6.956343745434492,-3.1343795996902277,-7.446360446226787,7.745659437313351,-3.9759870411007476,3.1858480022563325,-2.5833756659679583,-0.47390186427095693,1.3021697106782284,-3.298086764358912
-2.4212842469950613,7.172543279112833,4.160017919223731,4.059420006205697,-6.401414681708887,-6.911491149350562,-5.99414284225449,5.282270448047084,0.358116901694846,6.730518672835318
1.81715716739717,-6.3925603982980945,-7.4260112589466125,9.746967253934404,9.601147614136735,7.042504969089352,-2.266084024432552,-10.02375030695492,4.507248237208216,-2.5460145264291048
-8.241842490150397,0.604035912246847,-11.884426970981842,7.115623381607984,-5.928294797805856,3.0791468620814553,-6.551222034431377,1.5893055299491132,-0.6189719162887368,-5.356880525111123
-8.352704673691994,-2.9494014481204194,-11.599541488425043,10.435606193215438,-5.554419625814685,4.1332135026092125,-4.388007997579692,2.5385650349640967,0.8850533709075814,-9.279887595864713
4.3063399231395,-6.644291279239185,-9.426123204786418,6.942006871513184,9.384027986126018,7.422696052207121,-4.198728622141683,-6.8754267419421655,3.666398727952786,-0.022599076872969803
-5.236166461133482,10.153854571424574,4.498190764565098,2.602584641976909,-8.17545163203592,-4.960912195789319,-7.275740760547733,8.198839370016534,1.8280243645690146,5.031237483863607
-6.9221112494948365,-1.191107534705626,-9.82223753172353,8.521469894230362,-6.1378590006263325,2.7206318256137703,-5.926087599954234,-0.40595373485696684,-0.410408253368161,-9.241944906986657
0.6064947238494698,-7.642440958353111,-5.011111177452764,-3.957427281100518,-0.8265796531225724,7.603626042312853,-7.986994501748034,0.8670116832628622,3.3302242235314585,-8.395232142181603
-8.122880895175681,8.314390634660956,6.485252439158888,-7.110157831881599,-6.0463503977182445,-6.272239394019848,-3.958669020100036,0.7201558856672233,-0.13439748466773183,-3.1207758364672538
1.2942448630705048,-7.807543370162755,-8.938851801179414,8.925815399520943,7.979303450199598,5.479310612687659,-4.177116671063286,-7.153633069492947,5.039036346132274,-1.5672491190439943
2.7544223150411993,-5.2017963557123945,-7.786318531558669,10.327881591878285,10.102978590952432,1.5123743308262885,-5.205341603948336,-10.202347471530109,3.590177070279484,-1.77949578528268
1.4183375227985067,-8.161405075000761,-6.190955827631738,-4.335477076136526,-2.477605963492376,5.031316298645387,-1.406188591897033,-0.5372773857901474,1.1761684589806867,-9.905241198468456
-0.3426825050828324,6.5056793394797925,5.220601310319461,1.9740096724502751,-5.639947524863127,-7.99757774450353,-10.097740314697019,6.309416842558289,1.1644074155665265,5.3844378061344305
-1.0879297601893994,10.026328594911252,3.7123313061619063,0.7808292134381964,-9.988159963695267,-6.649061830750566,-8.962374374163609,9.027809977462518,2.560882875084726,6.162795347179944
3.6229750317819347,-10.406784372128984,-3.14292459195467,-2.437466179140301,-2.063558314220404,7.849988938300479,-5.025078251742366,-1.6771294791119669,2.9574874299128897,-7.315964363256016
-0.4511164123459519,-7.679107085828401,-8.65808363767256,6.656759980585324,8.468139891276017,8.088580557689461,-3.9220516111500734,-6.063714800245805,4.614921109610104,-3.2798835675778557
0.22917498208450393,-7.156891759947225,-9.902489194715471,11.051492440511392,12.176101954728349,5.993212193936837,-4.4438497301344,-7.515238408326917,2.594446399557567,-1.4722536746799932
3.2483952868840644,-6.319686138330876,-10.459284375338594,9.87301201299471,7.492180454000485,4.864570821255763,-3.1903326285586022,-7.76672731704887,2.216635635622568,-3.1529918319297474
-10.244705133823256,10.246061861890688,6.631762942945913,-8.175565414081422,-4.460685998652055,-4.714034435939675,-2.769104782701276,0.9673994202725043,-3.1573177560249497,-2.8719710684327433
-1.988918230508931,-5.925159077912267,-9.275501377780772,10.083251852194541,8.44499928710665,8.64701348885954,-5.810533401724213,-8.82158020838415,2.9129766642666217,-0.39772010574245475
-5.43789250299271,8.65656117169933,3.255892124225775,0.16112410176300473,-6.988075690495609,-5.827376547854934,-8.38690784934727,6.292239281755062,1.8040928355485983,5.556296222865333
-1.8820604817928477,8.001879342828074,5.383153622445445,0.723657300181572,-7.479990615549099,-4.043848963217199,-9.446708791757528,6.125245599472759,3.778318417923926,2.5848886304908683
1.0241607034377522,-6.368755352312482,-7.283428774709915,7.346769679600215,9.463801080961863,5.736678870977263,-2.4180290943363127,-6.503317098944475,4.211823121445249,-3.2048273606839226
-3.763107287302513,6.59903143120817,4.0891634796572545,3.6576237413193353,-5.89568636293921,-6.882467304335738,-9.463385982022597,6.738879711324056,2.18547759365537,2.5587953271521657
2.2951081810144762,-7.4276404397894416,-9.162250687793282,6.744239611724746,7.610864498242796,6.7129235748492535,-2.016905253772691,-8.044312289672034,6.1914181043172665,-0.350308730742115
-8.008843928696127,7.343723273932785,5.646341948682326,-7.725912398693906,-6.354638941636629,-4.134132087873132,-3.352779889282255,2.022240380728994,-1.8888033404597113,-4.029462951996393
3.445409312918979,-5.989354059299807,-8.932117711284457,8.372022880853496,9.016758191046668,4.204347261188046,-4.283519628004739,-10.97576056437047,1.2282366407566188,-0.7911601417401488
-7.888955214580458,1.925165106169001,-8.30377651404409,9.023377904999048,-2.1841882836421767,1.3355761867673692,-3.4525568226637695,-0.8979347181627482,-2.459401706240361,-6.59630966256976
-3.650298393218266,9.392883438176396,2.932184949496645,-0.8613769959561184,-6.550224668430947,-6.8482599946122145,-9.695082781291802,5.3994779815831535,2.456916275235228,2.676188998065233
3.1290084604083517,-6.079317040992882,-9.542631855333326,9.11486681650408,7.553243721986712,5.251462495271057,-4.170244387860778,-9.116887724352463,4.160008898263347,-0.41157122047110306
-3.807181112124455,10.41270366043788,4.923528171378378,1.1209523260576104,-7.926674448112715,-5.948727257942199,-8.520371353161035,5.501687952014667,-0.8994353647872453,6.984154304881134
-2.5044006371298178,8.22699693771167,3.2148852809485584,1.144043503341249,-8.037850636719185,-5.900057017582118,-10.44512004343949,9.32333875756877,3.1503698102924202,4.192204149972412
-6.663294585800559,-0.009594657779094823,-12.639684741013477,10.360824626160106,-5.285565694857864,1.3799549484637754,-4.295050184197322,-0.6224912759117185,0.728820271132313,-7.462160360461153
-0.2688408792159307,9.279484455715265,2.342688196444041,2.5359720463154316,-6.362909529880733,-5.046293363876463,-9.302860910572328,7.341517018906583,1.0580885345073139,5.058374476910016
3.0860701177451033,-4.651832628283394,-5.441625355377596,-1.8934186936001518,0.5757164013710407,4.6993792956285585,-5.812760549389164,1.0729591222832007,0.8335948372609812,-6.8193601234159456
-10.885229564824144,12.019558660244243,7.492778430821932,-6.281137460295558,-6.565851606369306,-4.386324984379058,-3.829363781710056,-2.1878061048265893,0.9148881238486797,-2.956161355545379
0.9202105439491446,-7.399567556858035,-3.6885568213642794,-1.1298962996899955,-2.2306610195465986,5.026493478646095,-4.681036622266576,1.8520862357989825,1.3632827752063708,-9.870133780827327
1.7873466878604338,-6.635029904542794,-1.8870748454381654,-1.6630953547715905,-2.160281944145794,5.864071384560022,-5.852312780160542,1.2614286836651027,-0.2168896199946766,-11.09132678534585
0.11371611557087435,-9.258477040256977,-4.234286626756916,-0.8604960652806448,0.6065361857339187,5.749653016393768,-7.737266336262498,1.7340118429212166,4.7672633158943984,-7.805248868365501
-3.1951103502702316,7.099707710665119,3.4304632792608554,4.526187235660675,-6.544107961514982,-5.6968741917081855,-8.904176415581688,5.507693946895388,3.0394737806922345,6.04031461308514
-13.299435408394862,8.537974683984093,7.364422029693566,-4.104156016410182,-7.314903180840238,-6.954335330931791,-4.272883466664052,0.2927912725388006,-0.07942716814918471,-5.283111447615637
2.4110370669114616,-9.715251130767356,-8.179264952928342,9.0962430942172,8.948928810495588,6.186968494369458,-1.2760549653915092,-6.763732668547073,1.832606757342666,-3.411393939515183
0.8743126945015076,-5.536046392034622,-6.938670414617466,-2.7779733573381353,-3.2565160756086176,5.136278775738086,-7.867478579370152,0.17954423799260516,0.4761971530320479,-10.11038861890876
-8.015194318847808,8.210392295792644,8.8824412878716,-6.155242171304154,-6.831553039686149,-5.6083429239719305,-4.503192831163469,-1.7859307298837699,-1.163448388769403,-4.6527817482171265
-1.4866693384151,-3.9245104508548856,-7.858770805166527,7.952750304878473,11.30125345786708,6.284161654485875,-4.098300809762017,-4.969341140264621,4.512565119018147,0.9804527873247428
-2.9219712791322694,8.522180572651306,4.712904663580417,2.668360217440058,-6.294855717085141,-7.4249833666551925,-7.5676609454769075,6.989931688879219,1.039823501951097,1.9594190827698816
4.92010542131899,-6.601504228836335,-7.235700662638536,9.238247768122879,9.091961056635565,6.894760903733584,-4.800667356928238,-10.318456414922924,1.6701779637844236,-1.4495167103379607
4.511284290345402,-5.109760390490103,-9.931692513214006,7.928391305150592,10.674360133863175,6.51469373810918,-4.267574707131702,-8.956733276382298,2.967380364978901,-1.601430692761074
-8.820654329348375,2.5946504226579874,-7.336450613058463,7.193447233090645,-0.7738088517297843,2.769751874977462,-2.078493925342184,-2.213912594555757,-0.888478489133504,-5.139459493029113
-1.969549066803721,9.061940697244774,4.3246333648940904,1.420304323830527,-3.86204482798715,-8.114464979740658,-7.446598572461922,7.326392319530194,1.9308909671851804,5.926407878846025
2.1993505248727487,-7.173424335073352,-2.343496520034833,-3.324540572685576,-0.4757392477867469,4.221753821747101,-6.713251760185292,1.0801677777925356,0.9178409427247314,-7.618279872823372
-10.313764699625073,10.963770875330123,6.51870461460971,-6.653291707200767,-7.849760073292526,-5.022636497330059,-2.4433600333602925,3.3802361546667394,-1.844192944925278,-5.694840174072619
-10.719956968703842,10.39168827735954,8.429417990633702,-5.776877760259718,-5.3293248384402006,-6.772801179776354,-1.1901579895190624,-0.16768729856984488,-2.7929859261215793,-2.842341013892551
-10.635305271392511,-2.320881164504714,-10.823756754668544,7.589341814514673,-3.0266355096173054,6.440016738541981,-3.2512810563503267,0.7286893042491802,-0.05764827377181614,-5.874328531968767
-1.4968230616342995,-6.61558724054068,-2.271395482000933,0.3678687831934937,-2.5937238545320813,3.816663765696437,-5.547070213604922,-1.7491583740540957,1.5751560941746081,-8.321313686758836
1.69841595642559,-6.98313892200596,-6.602348093557695,-2.2202546287317086,-0.9139256229464411,5.867761173157077,-7.117324961112517,0.20837160315204883,3.2825643866344074,-8.049552608562532
-2.871051709837245,9.542369222969766,2.762569699942435,4.138816590050621,-7.002853958740124,-5.204165845893755,-8.324239737069455,8.008652744229378,2.8769511552124816,4.833014395946881
-9.211498924195363,8.37699787263113,8.304737600654137,-6.025837072949414,-5.557287819120777,-4.073817737917828,-6.692388522695525,-0.5326492216537027,-1.6202695018017836,-3.983995357524809
-4.871778674564714,0.5723411355420394,-9.238647820188845,9.680275473918613,-3.028358554793301,2.325316544179031,-3.624177271523689,0.9897582073593018,-1.1347719406746952,-4.636514586679353
-10.173031593954162,-1.0208098805139443,-12.344729284445712,10.188650874777375,-4.796587335597821,1.629033088160786,-5.636004897310167,-0.5955316847275004,1.9053598314782108,-7.450059485483035
-9.27258347002357,7.649841540320011,6.980125243215552,-3.209151762227297,-7.576422187187188,-5.931327077532419,-3.9503965021759444,0.4214975405399896,-1.4617912511583728,-3.103953870383184
-9.346898318369737,6.910489228637806,6.295242414420367,-8.86240413511109,-6.307621572519021,-8.202355351305766,-3.078389525470173,0.7370845059726661,-3.1852386830023085,-3.6030274313574524
-6.804963019960547,1.6236816481469385,-8.61563444678533,8.299985272995432,-5.676123080502199,2.3850082165057622,-2.3650911685861833,0.493559283141983,-0.40397206421641907,-5.710110748796321
2.03193353115083,-5.476053467145853,-4.967777737628495,-2.505090437317092,-0.37577212903468116,6.761797088243237,-5.2979119045169805,0.8782169304046609,1.131803343510009,-9.640074594245403
-9.594419221001063,7.829115291221724,5.423181920394628,-8.12635794812582,-4.655102630855719,-6.329348258561963,-2.4229956583244756,-0.18022089710066092,0.36108153607061944,-6.600624012059006
0.23013309463895038,7.6527995658361245,3.855252841186112,0.8788280667193451,-6.759058090837515,-4.824634843066976,-6.154266082993274,6.725028699165258,2.5896887083410594,4.284309674827019
-7.69312765472565,3.026732866239403,-7.137119139934712,6.512331566855361,-3.9954632123214653,3.300166813140822,-4.0575691020184435,-1.4423272716963673,4.015276877266786,-3.617944276767101
-0.9066286225117257,9.9204674625811,8.095336964385286,-0.2459966507688538,-4.9907773314710715,-5.160448287674855,-10.298396013676562,8.834222920208443,2.526517679403519,3.820237165990797
